anime_id,anime,rating
23665,Renai Fuyou Gakuha The Animation,6.85
2438,Hitozuma?Kasumi-san,6.84
28311,Koi Maguwai,6.83
2841,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,6.84
6692,Mama Puri!?,6.84
23247,Oshaburi Announcer,6.84
8918,Princess Lover! OVA,6.84
3679,Renketsu Houshiki,6.84
32239,Shinsei Futanari Idol: Dekatamakei!,6.84
23047,Tennen Koi-iro Alcohol,6.84
1896,Akiba Kei Kanojo,6.83
6041,Honoo no Haramase Doukyuusei,6.83
10668,Imouto Paradise!,6.83
34246,Kimi no Mana wa Rina Witch,6.83
32833,Nudist Beach ni Shuugakuryokou de!! The Animation,6.83
21751,Okusama wa Moto Yariman,6.83
27413,Shinkyoku no Grimoire The Animation,6.83
21597,Yabai! Fukushuu Yami Site,6.83
27363,Yakata: Kannou Kitan,6.83
12957,First Love,6.82
23033,Furueru Kuchibiru,6.82
33769,Imouto to Sono Yuujin ga Ero Sugite Ore no Kokan ga Yabai,6.82
10457,JK to Inkou Kyoushi 4,6.82
11747,Kiriya Hakushaku Ke no Roku Shimai,6.82
24021,Sei Shoujo The Animation,6.81
2352,Daiakuji: The Xena Buster,6.81
20379,Junk Land The Animation,6.8
21349,Kichiku: Haha Shimai Choukyou Nikki,6.8
11807,School,6.81
28859,Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation,6.81
17251,Wanna. SpartanSex Spermax!!!,6.82
2411,Ane to Boin,6.8
7730,Issho ni H Shiyo,6.8
29085,Sei Yariman Sisters Pakopako Nikki The Animation,6.8
4590,Soukan Yuugi,6.8
15867,Zettai Junshu°ÓKyousei Kozukuri Kyokashou!!,6.8
3286,Gibo no Toiki: Haitoku Kokoro ni Tadayou Haha no Iroka,6.79
5651,Helter Skelter: Hakudaku no Mura,6.79
33768,Oide yo! Shiritsu Yarimakuri Gakuen,6.79
10590,Reunion,6.79
2505,Ringetsu The Animation,6.79
830,Sexfriend,6.79
11745,Aku no Onna Kanbu,6.78
2353,Daiakuji: The Xena Buster Specials,6.78
2441,Koihime,6.78
9970,Floating Material,6.77
14995,JK to Ero Giin Sensei,6.77
6531,Kimihagu,6.77
30242,Kuro no Kyoushitsu,6.77
22543,Kyonyuu Kazoku Saimin,6.77
22039,Mou Hasamazu ni wa Irarenai?: Hoshi ni Onegai shitara Konnani Okkiku Nacchatta!,6.77
2681,Spaceship Agga Ruter,6.77
6122,Jinkou Shoujo: Henshin Sex Android,6.76
2417,Saigo no Door wo Shimero!,6.76
9328,Shoujo Senki Soul Eater,6.76
11467,TSF Monogatari,6.76
19569,Junjou Shoujo Et Cetera,6.75
33979,Kowaremono: Risa Plus The Animation,6.75
221,Mezzo Forte,6.75
5743,Saimin Ryoujoku Gakuen,6.75
12373,Star°ÓJewel,6.75
3537,Cleavage,6.74
29573,Fukubiki! Triangle: Futaba wa Atafuta ?,6.74
24987,Furueru Kuchibiru Episode 0,6.74
5214,Gakuen Shimai,6.74
17491,Garden,6.73
30741,Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake,6.75
12057,My Imouto: Koakuma na A-Cup,6.74
15409,Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,6.73
2410,Soreyuke Marin-chan,6.74
3707,Soukou Kijo Iris,6.74
6686,Chinetsu Karte: The Devilish Cherry,6.73
2531,Gibomai,6.73
4342,Harukoi Otome,6.73
2539,Itazura The Animation,6.73
3940,Oshiete Re: Maid,6.73
320,A Kite,6.72
2413,Boin,6.72
9442,Bust to Bust: Chichi wa Chichi ni,6.72
1780,Choukou Tenshi Escalayer,6.72
30583,Futabu! Mix: Futanari World,6.72
28313,Kanojo wa Dare to demo Sex Suru.,6.72
7276,Natsumushi The Animation,6.72
24271,Paizuri Cheerleader vs. Sakunyuu Ouendan!,6.72
2442,Zoku Koihime,6.72
7456,Discipline Zero,6.71
27603,Jutaijima,6.71
5054,Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson,6.71
4027,Makai Tenshi Djibril: Episode 2,6.71
5347,Bible Black: Imari Ryoujoku Genba,6.7
9761,Finder Series,6.7
14047,Ikusa Otome Valkyrie G,6.7
2988,Mahou Shoujo Ai,6.7
5424,Oppai Life,6.7
3058,Darling,6.69
3944,Dokidoki Oyako Lesson: Oshiete H na Obenkyou,6.69
13937,Saishuu Chikan Densha Next,6.69
4127,Shion,6.69
4607,Tsuma to Mama to Boin,6.69
1041,Zetsuai 1989,6.69
5427,Ikusa Otome Valkyrie 2,6.68
31397,Mesu Kyoushi 4: Kegasareta Kyoudan,6.68
16644,Soushi Souai: Junai Mellow yori,6.67
1042,Bronze: Zetsuai Since 1989,6.67
4698,Jokei Kazoku: Inbou,6.67
19103,Mesu Saga: Persona,6.66
3888,Toumei Ningen (OVA),6.67
14993,Gogo no Kouchou: Junai Mellow yori,6.66
2960,Kininaru Roommate,6.66
2377,Kisaku,6.66
2982,Yuuwaku,6.66
3999,Dorei Maid Princess,6.65
1635,Ai Shimai 2: Futari no Kajitsu,6.64
24967,Ane Kyun!: Joshi ga Ie ni Kita!,6.64
1783,Imouto Jiru,6.64
7708,Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai,6.64
8651,Newmanoid Cam: Cam Castin,6.64
29705,Shoujo Kyouiku,6.64
1263,Suika,6.64
24745,Yobai Suru Shichinin no Harame,6.63
20589,Bikyaku Seido Kaichou Ai,6.63
10420,Gakuen 3,6.63
33291,Pinkerton,6.63
8987,Princess Knight°ÓCatue,6.63
10546,Rinkan Club,6.63
3171,Ryoujoku Hitozuma Onsen,6.63
15539,Unsweet: Netorare Ochita Onna-tachi,6.63
1634,Ai Shimai: Futari no Kajitsu,6.62
20995,Himekishi Olivia,6.61
14661,Kindan no Byoutou The Animation,6.62
23719,Rennyuu Tales The Animation,6.62
7969,Rin x Sen: Hakudaku Onna Kyoushi to Yaroudomo,6.62
23305,Shin Sei Yariman Gakuen Enkou Nikki The Animation,6.62
4278,Shishunki Shoujo,6.62
11997,Tsundere Inran Shoujo Sukumi,6.62
9968,Wana: Hakudaku Mamire no Houkago,6.62
30812,Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation,6.6
17541,Kotowari: Kimi no Kokoro no Koboreta Kakera,6.61
1360,Makai Tenshi Djibril,6.61
3302,Megachu!,6.61
33514,Nama Lo Re: Furachimono The Animation,6.61
21393,Shiiba-san no Ura no Kao. with Imouto Lip,6.61
13223,Bible Black: New Testament Recap,6.6
10792,Haramasete Seiryuu-kun!,6.61
3622,Ikusa Otome Suvia,6.6
9310,Ryoujoku Famiresu Choukyou Menu,6.6
2275,Saishuu Chikan Densha,6.6
2276,Shin Saishuu Chikan Densha,6.6
14129,Starless: 21st Century Nymphomaniacs,6.6
2134,Famiresu Senshi Purin,6.59
33865,Hachishaku Hachiwa Keraku Meguri: Igyou Kaikitan The Animation,6.59
2394,Ma ga Ochiru Yoru,6.59
5603,Shin Ringetsu,6.59
8294,Shinshou Genmukan,6.59
2140,Aniyome,6.58
9309,Kansen 3: Shuto Houkai,6.58
12961,Kansen 5: The Daybreak,6.58
2148,Okane ga Nai,6.58
32864,JK to Ero Konbini Tenchou,6.57
6986,Kansen: Inyoku no Rensa,6.57
5643,Kimi no Na wo Yobeba,6.57
24851,Madonna: Kanjuku Body Collection,6.57
10256,Shion Special,6.58
2870,Yagami Yuu,6.57
2325,Angel Blade Punish!,6.56
25877,Demonion: Gaiden,6.56
6337,Hitoriga The Animation,6.56
3917,Hitozuma Cosplay Kissa 2: Hitozuma LoveLove - Cosplay OVA,6.56
2896,Houkago: Nureta Seifuku,6.56
7581,Otome Chibaku Yuugi,6.56
11031,Vampire,6.56
9721,Aisai Nikki,6.55
33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,6.54
31518,Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2,6.55
7712,Kansen 2: Inzai Toshi,6.55
1785,Little Monica Monogatari,6.55
10770,Mahou Shoujo Elena,6.55
11349,Soredemo Tsuma wo Aishiteru,6.54
1403,Tsumamigui,6.55
7583,Valkyrie Choukyou Semen Tank no Ikusa Otome 10-nin Shimai,6.55
823,Virgin Night,6.55
1387,Yakin Byoutou,6.55
3239,Cream Lemon,6.54
31401,Creamy Pie,6.54
3050,Panchira Teacher,6.54
3995,Tokubetsu Byoutou,6.54
30128,Allargando The Animation,6.53
9545,Elf Hime Nina,6.53
24453,Fetikano!,6.53
4816,Gakuen 2,6.53
2188,Maid in Heaven SuperS,6.53
33588,Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi,6.53
33993,300 En no Otsukiai,6.53
2955,Hana no Joshi Announcer: Newscaster Etsuko,6.52
33153,Houkago Initiation,6.52
24849,Inyutsu no Yakata The Animation,6.52
21059,Oppai Infinity°ﬁ! The Animation,6.51
5455,Saimin Jutsu The Animation 2nd,6.52
10421,Bi-chiku Beach: Nangoku Nyuujoku Satsueikai,6.51
4057,Inyouchuu Shoku,6.51
24317,Love Colon,6.51
10851,Euphoria,6.5
2590,Genmukan,6.5
3747,Inyouchuu The Animation,6.5
9588,Kyouiku Shidou The Animation,6.5
4714,The Rapeman,6.5
13325,Crimson Girls: Chikan Shihai,6.49
2533,D+vine Luv,6.49
2883,Iyashite Agerun Saiyuuki,6.49
29915,Junai Maniac,6.49
32267,Kowaremono: Risa The Animation,6.49
2445,Maple Colors,6.49
9638,Ore wa Kanojo wo Shinjiteru!,6.49
217,Shin Angel,6.49
11465,Tsuma no Haha Sayuri,6.49
1389,Yakin Byoutou San,6.49
30460,Kanojo ga Nekomimi ni Kigaetara,6.48
32997,Lo Re: Pako Sukusuku Mizuki-chan The Animation,6.48
6685,Mesu Kyoushi: Injoku no Kyoushitsu,6.48
6220,Musuko no Tomodachi ni Okasarete,6.48
31400,Rinkan Biyaku Chuudoku: Nigeba Nashi! 1428-nin no Seito Zenin ni Sex Sareru Reijou Sayaka,6.48
5993,Samayou Midara na Lunatics,6.48
20757,Taimanin Yukikaze,6.47
8655,Bijukubo,6.47
2138,Kage (OVA),6.47
1359,Nikutai Ten&#039;i,6.47
746,Papa to Kiss in the Dark,6.47
2917,Seijun Kango Gakuin,6.47
6891,Soukan Yuugi 2,6.47
9849,Akina to Onsen de H Shiyo!,6.46
7266,Binkan Athlete,6.46
14659,Hump Bang,6.46
4004,Inda no Himekishi Janne,6.46
18653,JK to Orc Heidan: Aku Buta Oni ni Ryougyaku Sareta Seijo Gakuen,6.46
733,Kizuna,6.46
18455,M Ogui: Last Order,6.46
30262,Okane ga Nai Specials,6.46
2861,Seifuku Shojo The Animation,6.46
2324,Angel Blade,6.45
31885,Majuu Jouka Shoujo Utea,6.45
32016,Secret Journey,6.46
8289,Toumei Ningen R,6.45
2945,Hitozuma Ryoujoku Sankanbi,6.44
7179,Makai Tenshi Djibril 3,6.44
33165,Mashou no Nie 3,6.44
3427,Oni-Tensei,6.44
18959,Waisetsu Missile The Animation,6.44
17543,D-Spray,6.42
5321,Futari no Aniyome,6.43
13217,Hishoka Drop The Animation,6.43
8339,Kachou no Koi,6.43
5653,Mahou Shoujo Ai San: The Anime,6.43
5209,Manin Densha,6.43
2194,Mejoku,6.43
33138,Nama Lo Re: Namakemono The Animation,6.43
10392,Pet Life,6.43
2943,Inbaku Gakuen,6.42
3916,Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation,6.42
2431,Nikuyoku Gangu Takuhainin,6.42
1633,Shintaisou: Kari,6.42
11523,Shiofuki Mermaid,6.42
8837,Taimanin Asagi Special,6.42
8577,Aki-Sora: Yume no Naka,6.41
6402,Bakunyuu Maid Kari,6.41
1339,Cool Devices,6.41
24273,Iinari! Saimin Kanojo,6.41
6235,Immoral,6.41
9467,Kanojo ga Mimai ni Konai Wake,6.41
8111,Last Waltz: Hakudaku Mamire no Natsu Gasshuku,6.41
8653,Mahou Shoujo Isuka,6.41
1779,Bakunyuu Shimai,6.4
2875,Chikan Monogatari,6.4
27879,Eromame,6.4
22901,Love es M The Animation,6.4
316,Nageki no Kenkou Yuuryouji,6.4
9009,Otome Juurin Yuugi: Maiden Infringement Play,6.4
2021,Youkou no Ken,6.4
4946,Angel Blade: Cut Scene,6.39
34030,Bokura no Sex,6.39
1275,Can Can Bunny Extra,6.39
34311,Ecchi na Shintai Sokutei Anime Edition,6.34
3062,Futago no Haha Seihonnou,6.39
5686,Himekishi Angelica,6.39
4304,Kodomo no Jikan,6.39
214,Pia Carrot e Youkoso!! 2,6.39
8292,Seitokaichou Hikaru,6.39
2507,Tsuma Tsuma,6.39
753,Chijoku Shinsatsushitsu,6.38
3324,Discode: Ijou Seiai,6.38
17747,Furyou ni Hamerarete Jusei Suru Kyonyuu Okaasan The Animation,6.38
188,Gosenzo San&#039;e,6.38
3308,Heartwork: Symphony of Destruction,6.38
1781,Hi.Me.Go.To,6.38
15839,Hitou Meguri Kakure Yu: Mao-hen,6.38
9287,Inyouchuu Shoku Special,6.38
19857,Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation,6.39
23477,Kakushi Dere Special,6.38
3303,Momiji,6.38
22119,PeroPero°ÓTeacher,6.38
3403,The Guts!,6.38
1388,Yakin Byoutou Ni,6.38
2359,Choujin Densetsu Urotsukidouji Movie,6.37
3385,Dorei Ichiba,6.37
25055,Furifure The Animation,6.37
24357,Mokkai Shiyo?,6.37
30269,Momoiro Milk,6.37
1113,One: Kagayaku Kisetsu e - True Stories,6.37
211,Pure Mail,6.37
18151,Saimin Jutsu Zero,6.37
3998,Tokumu Sousakan Rei &amp; Fuko,6.37
9778,Toriko Hime: Hakudaku Mamire no Reijou,6.37
5324,Yakin Byoutou Kranke,6.37
1895,Ai wa Kagi no Kazu dake... Fuuzoku Mansion,6.36
12955,Cele Kano,6.36
7268,Diabolus: Kikoku,6.36
1821,Guren,6.36
1510,Imouto de Ikou!,6.36
2868,Kazama Mana,6.36
27909,Otome Hime,6.36
3300,Romance wa Tsurugi no Kagayaki II,6.36
19101,Shin Hitou Meguri,6.36
27881,Ana no Oku no Ii Tokoro,6.35
9904,Inyouchuu Etsu,6.35
2871,Bakunyuu Oyako,6.34
2341,Choujin Densetsu Urotsukidouji,6.34
3802,Gakuen Nanafushigi,6.34
5213,Houkago 2: Saiyuri,6.34
2858,Ikusa Otome Valkyrie,6.34
1274,Injuu Gakuen EX,6.34
5924,Koushoku Ichidai Otoko,6.34
31995,Kowaremono The Animation,6.35
14657,Netorare Zuma,6.34
11749,Oshioki: Gakuen Reijou Kousei Keikaku,6.34
5259,Rance: Sabaku no Guardian,6.34
5212,Saimin Gakuen,6.34
2329,Shin Kyouhaku 2 The Animation: Kizu ni Saku Hana Senketsu no Kurenai,6.34
4363,Chikan Densha,6.33
2378,Kisaku Spirit,6.33
31740,Chicchana Onaka,6.32
3538,Dorei Kaigo,6.32
1331,Dragon Pink,6.32
29703,Ikoku na Retro,6.31
27747,Jokei Kazoku III: Himitsu - The Anime,6.32
16187,"Marriage Blue: &quot;Konyakusha ga Iru no ni, Doushite Konna Otoko ni......&quot;",6.32
32238,"Watashi wa, Kairaku Izonshou",6.32
10553,Betsu ni Anta no Tame ni Ookiku Nattan Janain Dakara ne!!,6.31
1272,Injuu Gakuen La Blue Girl,6.31
3680,Ai no Katachi: Ecchi na Onnanoko wa Kirai... Desu ka?,6.3
3048,In no Houteishiki,6.3
1273,Injuu Gakuen La Blue Girl: Fukkatsu-hen,6.3
3074,Minerva no Kenshi,6.3
16091,Mouryou no Nie,6.3
4490,Soap no Moko-chan,6.3
3107,Dark Shell: Ori no Naka no Namameki,6.29
2357,Kojin Taxi,6.29
23101,Kuraibito,6.29
3582,Mashou no Kao,6.29
22655,Nerawareta Megami Tenshi Angeltia: Mamotta Ningentachi ni Uragirarete,6.29
25669,Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,6.28
10286,Soukou Kijo Iris Special,6.29
1407,Stainless Night,6.29
2360,Choujin Densetsu Urotsukidouji 2,6.28
4365,"Hitou Meguri The Animation: Wakaokami, Rachiru",6.28
2859,Ikusa Otome Valkyrie Shinshou,6.28
11185,Kowaku no Toki,6.28
11969,Love Bitch: Yasashii Onna,6.28
2869,Nanase Ren,6.28
9006,Rei Zero,6.28
7458,Watashi no Shiranai Mesu no Kao,6.28
2191,Waver,6.28
15845,Chikan no Licence,6.27
4491,Choisuji,6.27
23519,Enbi,6.27
3329,Izumo (2003),6.27
4164,Kounai Shasei,6.27
2328,Kyouhaku II (Second): Mou Hitotsu no Ashita The Animation,6.27
2189,Shin Seiki Inma Seiden,6.27
651,Green Green Thirteen: Erolutions,6.26
3350,Kininaru Kimochi,6.26
10728,Maid Ane,6.26
19283,Oyako Rankan The Animation,6.25
1558,Yarima Queen,6.26
19629,Zecchou Rocket,6.26
6558,Choukou Sennin Haruka,6.25
2437,Elfina: Yoru e to Urareta Oukoku de... The Animation,6.25
5281,Hissatsu Chikan Nin,6.25
2371,Hotaruko,6.25
29916,Kedamono-tachi no Sumu Ie de,6.25
18695,Toriko no Chigiri,6.25
8290,Inmu Gakuen: Inmu ni Torawareta Bijin Shimai,6.24
2139,Kakyuusei 2: Anthology,6.24
3945,Kakyuusei 2: Sketchbook,6.24
4729,Natural 2: Duo,6.24
3442,Ninpou Midare Karakuri,6.24
3452,Onna Kyoushi,6.24
6286,Anata no Shiranai Kangofu: Seiteki Byoutou 24 Ji,6.23
2430,Gekka Bijin,6.23
4084,Inma Youjo,6.23
10845,Manyuu Hikenchou Specials,6.23
1636,Ai Shimai Tsubomi... Kegashite Kudasai,6.22
2506,Imouto,6.22
9312,Mofukuzuma,6.22
10429,Otoko no Ko Ojousama,6.22
2342,Shin Choujin Densetsu Urotsukidouji Mataiden,6.22
4701,Yama Hime no Mi,6.22
6635,Ayatsuri Haramase DreamNote,6.21
10327,Cosplay Roshutsu Kenkyuukai,6.21
3578,Daraku: Onna Kyoushi Hakai,6.21
10570,Inshitsu Otaku ni Ikareru Kanojo,6.21
13379,Okusama wa Michael,6.21
3301,Septem Charm Magical Kanan,6.21
4493,Shameshrine Andorora,6.21
1632,Shintaisou: Shin,6.21
5565,Spiral Over,6.21
29852,Boku no Yayoi-san,6.2
3105,Chikansha Thomas,6.2
6689,Hitozuma Koukan Nikki,6.2
3833,Issunboushi (OVA),6.2
2794,Kussetsu,6.2
2935,Ryokan Shirasagi,6.2
10043,Sailor Fuku Shinryou Tsumaka,6.2
26059,Samurai Hormone The Animation,6.2
4555,Yakata Jukujo,6.2
21513,Imako System,6.19
10938,Innocent: Shoujo Memoria,6.19
3254,Luv Wave,6.19
3109,Mei King,6.19
213,Pia Carrot e Youkoso!!,6.19
10920,Seikon no Qwaser II Picture Drama,6.19
2447,Chibo,6.18
2266,Gakuen no Shuryousha,6.18
32982,Imakara Atashi......,6.17
3307,Moke Moke Taishou Dendo Musume Arisa,6.18
9008,Netorare Fighter Yaricchingu!,6.18
3038,Senya Ichiya Monogatari,6.18
4000,Canary wa Kago no Naka,6.17
2137,Haitokuzuma,6.17
3795,Hana to Hebi The Animation,6.17
4009,Heisa Byoutou,6.17
1390,Parade Parade,6.17
5665,Shin Ruri-iro no Yuki,6.17
6691,Elf no Futagohime: Willan to Arsura,6.16
30132,Etsuraku no Tane The Animation,6.16
5117,Kokudo Oh,6.16
2370,Ryojoku no Rensa,6.16
3911,Shuukaku no Yoru,6.16
31101,"Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro Da yo",6.15
7573,Bakunyuu Bomb,6.15
28169,Buta no Gotoki Sanzoku ni Torawarete Shojo wo Ubawareru Kyonyuu Himekishi &amp; Onna Senshi,6.14
4480,Ryoujoku Guerrilla Kari 3,6.15
4653,Shakkin Shimai,6.15
6694,Triangle Blue,6.15
4011,Binetsukko ?37°Ê The Animation,6.14
2435,Choubatsu Yobikou,6.14
2530,G-Taste,6.14
9487,Hitou Meguri Kakure Yu,6.14
1405,Tokio Kidou Police,6.14
4562,Chikan Juunin-tai The Animation,6.13
2343,Choujin Densetsu Urotsukidouji: Mirai-hen,6.13
2989,Classmate no Okaasan,6.13
1332,Elf no Wakaokusama,6.13
4494,Enyoku,6.13
3896,Inbo,6.13
7262,Kagirohi: Shaku Kei,6.13
4364,Kunoichi Bakumatsu Kitan,6.13
12059,Otome Dori,6.12
10697,Asa kara Zusshiri Milk Pot,6.12
2958,Hitozuma Cosplay Kissa,6.12
4356,Innocent Blue,6.12
17012,Koukai Benjo The Animation,6.11
3078,Magical Twilight,6.12
17539,Mesu Nochi Torare,6.12
3370,Natural: Another,6.12
7582,Reijoku no Yakata,6.12
3532,Shino-sensei no Yuuwaku Jugyou,6.12
3557,Shoujo Auction,6.12
2195,Heisa Byouin,6.11
28517,Ikenai Koto The Animation,6.11
31424,Inyouchuu Etsu Special,6.11
3039,Campus,6.1
1406,Gibo,6.1
5208,Hatsukoi,6.1
5211,Hime Dorei,6.1
5210,Houkago 2 The Animation,6.1
2469,Ogenki Clinic,6.1
7264,Onmyouji Ayakashi no Megami: Inran Jubaku,6.1
8652,Arbeit Shiyo!!,6.09
2440,Suki da yo!,6.09
12995,Dark Blue,6.08
13643,Imouto Twins,6.08
3056,Natural,6.08
3706,Seikoujo: Haitoku no Biden Dorei,6.08
31652,Taimanin Asagi 2,6.08
9232,Yebisu Celebrities 1st,6.08
20959,Kansen: Ball Buster The Animation,6.07
3382,Korashime,6.07
3108,Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,6.07
1038,Mizuiro,6.07
5439,Ooedo Forty Eight,6.07
3951,Shimai Ijiri,6.07
2436,Angelium,6.06
2755,Cleopatra,6.06
9718,Gitai Saimin,6.06
30454,Maro no Kanja wa Gatenkei,6.05
2340,Gedou Gakuen,6.05
4732,Grope: Yami no naka no Kotoritachi,6.05
29730,Ienai Koto The Animation,6.05
220,Kuro no Danshou,6.05
1385,Kurohime: Shikkoku no Yakata,6.05
11855,Houkago Nyannyan,6.04
3628,Ingoku Byoutou,6.04
4824,Isourou Tengoku,6.04
13559,Lovely Day: Boku to Kanojo no Nana Nichikan,6.04
3379,Mikagura Tanteidan,6.04
5411,Suika: Manatsu no Okurimono,6.04
1513,Kaette Kita Court no Naka no Tenshi-tachi,6.03
3543,Kiss yori...,6.03
2532,Onna Kyoushi Yumi no Houkago,6.03
5316,Rape! Rape! Rape!,6.03
19633,Seikou!: Osananajimi wa Terekusasou ni Uso wo Tsuku,6.02
4489,Septem Charm Magical Kanan: SP Summer Camp,6.03
2187,Shuudan Chikan Densha,6.03
3728,True Blue,6.03
1512,Court no Naka no Tenshi-tachi,6.02
3250,Daishikkin Helena,6.02
10906,Hakoiri Shoujo: Virgin Territory,6.02
17371,Natsuyasumi.,6.02
3046,Shiroki Tenshi-tachi no Rondo,6.02
1702,Yoru ga Kuru!,6.02
736,Keiraku no Houteishiki Level-C,6.01
6120,Mitama: Nin,6.01
30543,Rasen Sokou no Dystopia,6.01
2375,Shusaku Replay,6.01
1353,The Urotsuki,6.01
2145,Black Gate: Kanin no Gakuen,6
6422,Cartagra: Tsuki Gurui no Yamai,6
1496,Fushigi no Kuni no Miyuki-chan,6
3569,Injuu Seisen: Twin Angels,6
8275,Kanin Tokkyuu Michishio,6
2434,Kijoku: Princess Double Kari,6
24327,Oyome-sama Honey Days?,6
23475,Saimin Jutsu Zero Special,6
9325,Shin Seiki Cream Lemon,6
2540,Tonari no Oneesan,6
827,Uba,6
4541,Vicious,6
2863,21-ji no Onna: Newscaster Katsuragi Miki,5.99
2412,Cambrian,5.99
8654,I°ÓCan,5.99
2327,Kyouhaku: Owaranai Ashita,5.99
3378,Leatherman,5.99
5109,Osananajimi to Doukyuusei,5.99
5191,Trouble Evocation,5.99
1770,Unbalance,5.99
2872,Asgaldh: The Distortion Testament,5.98
3422,Donburi Kazoku,5.98
1834,Dragon Knight 4,5.98
4488,Keraku-No-OH King of Pleasure,5.98
2957,Okusama wa Mahoutsukai,5.98
4340,Tower of Etruria,5.98
11815,Ijou Chitai: Jikken Dorei,5.97
5399,Internal Medicine,5.97
7611,Issho ni Ecchi,5.97
828,Jinshin Yuugi,5.97
3560,Karen,5.97
5408,Princess Holiday: Korogaru Ringo Tei Senya Ichiya,5.97
34015,Seikatsu Shidou!! Anime Edition,5.96
2185,Words Worth Gaiden,5.97
755,Boku no Sexual Harassment,5.96
692,Dousou Kai,5.96
4730,Inyoku Tokkyuu Zetsurinou,5.96
3920,Mahou Senshi Sweet Knights: Heroine Ryoujoku Shirei,5.96
9599,Miyazaki Maya Daizukan,5.96
10575,Naisho no Wakana-san,5.96
4852,Onna Kyoushi Nijuusan-sai,5.96
4825,Tenkousei,5.96
4820,Be-yond,5.95
22081,Cosplay Rakuen,5.96
7612,Haha Sange,5.95
5522,Juuninin no Onna Kyoushi,5.95
5556,Moonlight Sonata,5.95
5614,Shikkaku Ishi,5.95
1383,Yuuwaku Countdown,5.95
32484,A-Size Classmate,5.94
1791,Ai Doll,5.94
3982,Kairaku Satsujin Chousakan Kouji,5.94
2610,Kakyuusei,5.94
2721,Reinou Tantei Miko,5.94
9327,Seme?Chichi,5.94
4355,Tsuukin Kairaku: Chikan de Go!!,5.94
4608,Yuuwaku Countdown: Akira,5.94
1404,Flutter of Birds: Tori-tachi no Habataki,5.93
2439,Hooligan,5.93
3529,Kowaremono II,5.93
3034,Kurai Mirai,5.93
22815,Yariman Fudousan,5.92
4868,Blind Night,5.92
33750,Boku no Yayoi-san 2,5.9
19635,Hontou ni Atta,5.92
9091,Ikusa Otome Suvia Special,5.92
4379,Inmu: Ikenie no Utage,5.92
5590,Itoshi no Kotodama,5.92
4775,Lunatic Night,5.92
2376,Shusaku Liberty,5.92
3681,Tokyo Requiem,5.92
2344,Choujin Densetsu Urotsukidouji: Inferno Road,5.91
4842,Doukyuusei 2 (OVA),5.91
16476,Idol Kouhosei,5.9
10325,Kyuuketsuki,5.91
2368,Ryouki no Ori: Dai 2 Shou,5.91
2838,Toushin Toshi II,5.91
9434,Fighting of Ecstasy,5.9
3411,Haitoku no Shoujo,5.9
1782,Hyakki,5.9
5403,Jii Tousaku,5.9
4799,Mune Kyun! Heartful Cafe,5.9
3534,Seijuuden: Twin Dolls,5.9
9326,Yubisaki Annainin Shirudaku Settai Okawari Sanhaime,5.9
31403,Colosseum no Senki: Another Story,5.89
9939,Kunoichi Sakuya,5.89
4487,Ebenbourg no Kaze,5.88
4834,Ecchies,5.88
3583,Endless Serenade,5.88
4378,Hininden: Gauss,5.88
3384,Mi-da-ra,5.88
28519,Nosewasure: Onna Kyoushi Chuuzenji Ayano no Inutsu na Kore kara,5.89
2209,V.G.Neo The Animation,5.88
5674,Ashita no Yukinojou,5.87
3558,Doukyuusei (OVA): Natsu no Owari ni,5.87
1595,Inma Daitoshi: Beast City,5.87
4400,Inmu 2,5.87
4603,Kibun Kibun,5.87
5400,Mahou no Shiho-chan,5.87
2956,Shin-ban Megami Tantei Vinus File,5.87
2588,Sinkan,5.87
5612,Terra Story,5.87
3439,Darcrows,5.86
4803,Kawarazaki-ke no Ichizoku 2,5.86
